公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
002570,贝因美,贝因美婴童食品股份有限公司,"Beingmate Baby & Child Food Co., Ltd.",浙江省杭州市滨江区南环路3758号,2570,贝因美,2011/4/12,"1,022,520,000","1,020,311,559",,,,0,0,华东,浙江,杭州市,C 制造业,www.beingmate.com
002571,德力股份,安徽德力日用玻璃股份有限公司,"Anhui Deli Household Glass Co.,Ltd.",安徽省滁州市凤阳县工业园,2571,德力股份,2011/4/12,"391,950,700","247,275,700",,,,0,0,华东,安徽,滁州市,C 制造业,www.deliglass.com
002572,索菲亚,索菲亚家居股份有限公司,Suofeiya Home Collection Co. Ltd,广东省广州市增城市新塘镇宁西工业园,2572,索菲亚,2011/4/12,"440,978,000","266,823,000",,,,0,0,华南,广东,广州市,C 制造业,www.suofeiya.com.cn
002573,清新环境,北京清新环境技术股份有限公司,"Beijing SPC Environment Protection Tech Co.,Ltd.",北京市海淀区西八里庄路69号人民政协报大厦10层,2573,清新环境,2011/4/22,"1,065,600,000","1,064,675,401",,,,0,0,华北,北京,北京市,N 公共环保,www.qingxin.com.cn
002574,明牌珠宝,浙江明牌珠宝股份有限公司,"Zhejiang Ming Jewelry Co.,Ltd",浙江省绍兴市柯桥区福全工业区,2574,明牌珠宝,2011/4/22,"528,000,000","528,000,000",,,,0,0,华东,浙江,绍兴市,C 制造业,www.mingr.com
002575,群兴玩具,广东群兴玩具股份有限公司,"Guangdong Qunxing Toys Joint-Stock Co.,LTD",广东省汕头市澄海区莱芜经济开发试验区莱美工业区,2575,群兴玩具,2011/4/22,"588,720,000","588,720,000",,,,0,0,华南,广东,汕头市,C 制造业,www.qunxingtoys.com
002576,通达动力,江苏通达动力科技股份有限公司,"Jiangsu Tongda Power Technology Co.,Ltd.",江苏省南通市通州区四安镇庵东村,2576,通达动力,2011/4/28,"165,100,000","118,524,076",,,,0,0,华东,江苏,南通市,C 制造业,www.tdchina.com
002577,雷柏科技,深圳雷柏科技股份有限公司,"Shenzhen Rapoo Technology Co.,Ltd.",广东省深圳市坪山新区坑梓街道大工业区锦绣东路22号,2577,雷柏科技,2011/4/28,"283,977,000","281,252,490",,,,0,0,华南,广东,深圳市,C 制造业,www.rapoo.com
002578,闽发铝业,福建省闽发铝业股份有限公司,"FUJIAN MINFA ALUMINIUM CO.,LTD.",福建省泉州市南安市东田镇蓝溪村（一期）11幢1-3层,2578,闽发铝业,2011/4/28,"429,500,000","265,047,500",,,,0,0,华东,福建,泉州市,C 制造业,www.minfa.com
002579,中京电子,惠州中京电子科技股份有限公司,"Huizhou China Eagle Electronic Technology Co.,Ltd.",广东省惠州市仲恺高新区陈江街道中京路1号,2579,中京电子,2011/5/6,"350,460,000","350,459,000",,,,0,0,华南,广东,惠州市,C 制造业,www.ceepcb.com
002580,圣阳股份,山东圣阳电源股份有限公司,"SHANDONG SACRED SUN POWER SOURCES CO.,LTD.",山东省曲阜市圣阳路1号,2580,圣阳股份,2011/5/6,"217,552,347","149,161,527",,,,0,0,华东,山东,济宁市,C 制造业,www.sacredsun.cn
002581,未名医药,山东未名生物医药股份有限公司,"Shandong Sinobioway Biomedicine Co., Ltd.",山东省淄博市张店区朝阳路18号,2581,未名医药,2011/5/20,"659,735,586","165,026,375",,,,0,0,华东,山东,淄博市,C 制造业,www.wanchang.com
002582,好想你,好想你枣业股份有限公司,"Haoxiangni Jujube Co.,Ltd.",河南省新郑市薛店镇,2582,好想你,2011/5/20,"147,600,000","92,600,023",,,,0,0,华中,河南,郑州市,C 制造业,www.haoxiangni.cn
002583,海能达,海能达通信股份有限公司,Hytera Communications Corporation Limited,广东省深圳市南山区高新区北区北环路9108号海能达大厦,2583,海能达,2011/5/27,"1,537,679,350","840,106,309",,,,0,0,华南,广东,深圳市,C 制造业,www.hytera.cn
002584,西陇科学,西陇科学股份有限公司,"XILONG SCIENTIFIC CO.,LTD.",广东省汕头市潮汕路西陇中街1-3号,2584,西陇科学,2011/6/2,"234,086,569","102,927,175",,,,0,0,华南,广东,汕头市,C 制造业,www.xlhg.com.cn
002585,双星新材,江苏双星彩塑新材料股份有限公司,"JIANGSU SHUANGXING COLOR PLASTIC NEW MATERIALS CO.,LTD.",江苏省宿迁市宿豫区彩塑工业园区井头街1号,2585,双星新材,2011/6/2,"717,327,642","538,592,435",,,,0,0,华东,江苏,宿迁市,C 制造业,"www.cpp.com.cn,www.shuangxingcaisu.com"
002586,围海股份,浙江省围海建设集团股份有限公司,"ZHEJIANG RECLAIM CONSTRUCTION GROUP CO.,LTD.",浙江省宁波市高新区广贤路1009号,2586,围海股份,2011/6/2,"728,126,600","691,889,486",,,,0,0,华东,浙江,宁波市,E 建筑业,www.zjwh.com.cn
002587,奥拓电子,深圳市奥拓电子股份有限公司,"Shenzhen AOTO Electronics Co.,Ltd.",广东省深圳市南山区深南大道高新技术工业村T2厂房T2A6-B,2587,奥拓电子,2011/6/10,"373,450,947","237,426,813",,,,0,0,华南,广东,深圳市,C 制造业,www.szaoto.com.cn
002588,史丹利,史丹利化肥股份有限公司,"STANLEY FERTILIZER CO.,LTD.",山东省临沂市临沭县城常林东大街东首,2588,史丹利,2011/6/10,"583,560,000","351,905,768",,,,0,0,华东,山东,临沂市,C 制造业,www.shidanli.cn
002589,瑞康医药,山东瑞康医药股份有限公司,"Shandong Realcan Pharmaceutical Co.,Ltd.",山东省烟台市芝罘区机场路326号,2589,瑞康医药,2011/6/10,"554,543,488","290,324,484",,,,0,0,华东,山东,烟台市,F 批发零售,www.realcan.cn
002590,万安科技,浙江万安科技股份有限公司,"ZheJiang Vie Science&Technology Co.,Ltd.",浙江省诸暨市店口镇工业区,2590,万安科技,2011/6/10,"412,562,800","360,399,282",,,,0,0,华东,浙江,绍兴市,C 制造业,www.vie.com.cn
002591,恒大高新,江西恒大高新技术股份有限公司,"JIANGXI HENGDA HI-TECH CO.,LTD.",江西省南昌市高新区金庐北路88号,2591,恒大高新,2011/6/21,"262,039,983","150,970,817",,,,0,0,华东,江西,南昌市,C 制造业,www.heng-da.com
002592,八菱科技,南宁八菱科技股份有限公司,"Nanning Baling Technology Co.,Ltd",广西壮族自治区南宁市高新区工业园区科德路1号,2592,八菱科技,2011/11/11,"249,336,569","120,432,380",,,,0,0,华南,广西,南宁市,C 制造业,www.baling.com.cn
002593,日上集团,厦门日上集团股份有限公司,"Xiamen Sunrise Group Co.,Ltd.",福建省厦门市集美区杏林杏北路30号,2593,日上集团,2011/6/28,"233,100,000","130,848,501",,,,0,0,华东,福建,厦门市,C 制造业,www.sunrise-ncc.com
002594,比亚迪,比亚迪股份有限公司,BYD COMPANY LIMITED,广东省深圳市龙岗区葵涌镇延安路,2594,比亚迪,2011/6/30,"1,561,000,000","755,831,019",,,,0,0,华南,广东,深圳市,C 制造业,www.byd.com.cn
002595,豪迈科技,山东豪迈机械科技股份有限公司,"HIMILE MECHANICAL SCIENCE&TECHNOLOGY CO.,LTD",山东省高密市密水科技工业园豪迈路1号,2595,豪迈科技,2011/6/28,"800,000,000","492,822,135",,,,0,0,华东,山东,潍坊市,C 制造业,www.haomaikeji.com
002596,海南瑞泽,海南瑞泽新型建材股份有限公司,"Hainan RuiZe New Building Material Co.,Ltd.",海南省三亚市崖城镇创意产业园区,2596,海南瑞泽,2011/7/7,"324,458,886","158,453,500",,,,0,0,华南,海南,三亚市,C 制造业,www.hnruize.com
002597,金禾实业,安徽金禾实业股份有限公司,"ANHUI JINHE INDUSTRIAL CO.,LTD",安徽省来安县城东大街127号,2597,金禾实业,2011/7/7,"568,254,000","554,889,304",,,,0,0,华东,安徽,滁州市,C 制造业,www.jinheshiye.com
002598,山东章鼓,山东省章丘鼓风机股份有限公司,"SHANDONG ZHANGQIU BLOWER CO.,LTD",山东省章丘市明水经济开发区世纪大道东首,2598,山东章鼓,2011/7/7,"312,000,000","268,408,275",,,,0,0,华东,山东,济南市,C 制造业,www.blower.cn
002599,盛通股份,北京盛通印刷股份有限公司,"Beijing Shengtong Printing Co.,Ltd",北京市北京经济技术开发区经海三路18号,2599,盛通股份,2011/7/15,"132,000,000","89,812,500",,,,0,0,华北,北京,北京市,C 制造业,www.shengtongprint.com
002600,江粉磁材,广东江粉磁材股份有限公司,"JPMF GUANGDONG Co.,LTD.",广东省江门市龙湾路8号,2600,江粉磁材,2011/7/15,"879,989,668","420,006,776",,,,0,0,华南,广东,江门市,C 制造业,www.jpmf.com.cn
002601,佰利联,河南佰利联化学股份有限公司,"Henan Billions Chemicals Co., Ltd.",河南省焦作市中站区西,2601,佰利联,2011/7/15,"204,424,200","164,513,562",,,,0,0,华中,河南,焦作市,C 制造业,www.billionschem.com
002602,世纪华通,浙江世纪华通集团股份有限公司,"ZHEJIANG CENTURY HUATONG GROUP CO.,LTD",浙江省上虞市经济开发区人民西路439号,2602,世纪华通,2011/7/28,"1,027,092,040","565,918,054",,,,0,0,华东,浙江,绍兴市,C 制造业,www.sjhuatong.com
002603,以岭药业,石家庄以岭药业股份有限公司,"SHIJIAZHUANG YILING PHARMACEUTICAL CO.,LTD",河北省石家庄市高新技术产业开发区天山大街238号,2603,以岭药业,2011/7/28,"1,127,562,400","888,686,877",,,,0,0,华北,河北,石家庄市,C 制造业,www.yiling.cn
002604,龙力生物,山东龙力生物科技股份有限公司,"SHANDONG LONGLIVE BIO-TECHNOLOGY CO.,LTD.",山东省禹城高新技术开发区,2604,龙力生物,2011/7/28,"504,025,600","431,825,948",,,,0,0,华东,山东,德州市,C 制造业,www.longlive.cn
002605,姚记扑克,上海姚记扑克股份有限公司,"Shanghai Yaoji Playing Card Co.,Ltd.",上海市嘉定区黄渡镇曹安路4218号,2605,姚记扑克,2011/8/5,"374,000,000","254,659,306",,,,0,0,华东,上海,上海市,C 制造业,www.yaojipoker.com
002606,大连电瓷,大连电瓷集团股份有限公司,"DALIAN INSULATOR GROUP CO.,LTD.",辽宁省大连经济技术开发区双D港辽河东路88号,2606,大连电瓷,2011/8/5,"204,000,000","147,929,242",,,,0,0,东北,辽宁,大连市,C 制造业,www.insulators.cn
002607,亚夏汽车,芜湖亚夏汽车股份有限公司,Wuhu Yaxia Automobile Corporation,安徽省芜湖市鸠江区弋江北路花塘村,2607,亚夏汽车,2011/8/10,"356,928,000","255,166,048",,,,0,0,华东,安徽,芜湖市,F 批发零售,www.yaxia.net
002608,*ST舜船,江苏舜天船舶股份有限公司,Sainty Marine Corporation Ltd.,江苏省南京市雨花台区软件大道21号,2608,*ST舜船,2011/8/10,"374,850,000","322,814,063",,,,0,0,华东,江苏,南京市,C 制造业,www.saintymarine.com.cn
002609,捷顺科技,深圳市捷顺科技实业股份有限公司,"SHENZHEN JIESHUN SCIENCE AND TECHNOLOGY INDUSTRY CO.,LTD.",广东省深圳市福田区梅林路捷顺大厦,2609,捷顺科技,2011/8/15,"601,041,622","286,362,118",,,,0,0,华南,广东,深圳市,I 信息技术,www.jieshun.cn
002610,爱康科技,江苏爱康科技股份有限公司,"Jiangsu Akcome Science&Technology Co.,Ltd.",江苏省江阴市华士工业集中区红苗园区勤丰路1015号,2610,爱康科技,2011/8/15,"725,000,000","702,163,104",,,,0,0,华东,江苏,无锡市,C 制造业,www.akcome.com
002611,东方精工,广东东方精工科技股份有限公司,"GUANGDONG DONGFANG PRECISION SCIENCE & TECHNOLOGY CO.,LTD",广东省佛山市南海区狮山镇强狮路2号,2611,东方精工,2011/8/30,"580,592,000","313,253,074",,,,0,0,华南,广东,佛山市,C 制造业,www.vmtdf.com
002612,朗姿股份,朗姿股份有限公司,"LANCY CO.,LTD",北京市顺义区马坡镇白马路63号,2612,朗姿股份,2011/8/30,"200,000,000","109,432,325",,,,0,0,华北,北京,北京市,C 制造业,www.lancygroup.com
002613,北玻股份,洛阳北方玻璃技术股份有限公司,"LUOYANG NORTH GLASS TECHNOLOGY CO.,LTD.",河南省洛阳高新开发区滨河路20号,2613,北玻股份,2011/8/30,"720,900,000","365,355,814",,,,0,0,华中,河南,洛阳市,C 制造业,www.northglass.com
002614,蒙发利,厦门蒙发利科技(集团)股份有限公司,"XIAMEN COMFORT SCIENCE&TECHNOLOGY GROUP CO.,LTD.",福建省厦门市前埔路168号,2614,蒙发利,2011/9/9,"554,775,000","278,136,945",,,,0,0,华东,福建,厦门市,C 制造业,www.easepal.com.cn
002615,哈尔斯,浙江哈尔斯真空器皿股份有限公司,"ZHEJIANG HAERS VACUUM CONTAINERS CO.,LTD",浙江省永康经济开发区哈尔斯路1号,2615,哈尔斯,2011/9/9,"182,400,000","102,669,570",,,,0,0,华东,浙江,金华市,C 制造业,www.haers.com
002616,长青集团,广东长青（集团）股份有限公司,GUANGDONG CHANT GROUP INC.,广东省中山市小榄工业大道南42号,2616,长青集团,2011/9/20,"359,333,322","168,204,450",,,,0,0,华南,广东,中山市,C 制造业,www.chinachant.com
002617,露笑科技,露笑科技股份有限公司,"Roshow Technology Co., Ltd.",浙江省诸暨市店口镇露笑路38号,2617,露笑科技,2011/9/20,"360,000,000","329,665,170",,,,0,0,华东,浙江,绍兴市,C 制造业,www.roshowtech.com
002618,丹邦科技,深圳丹邦科技股份有限公司,"Shenzhen Danbond Technology Co.,Ltd.",广东省深圳市南山区高新园朗山一路丹邦科技大楼,2618,丹邦科技,2011/9/20,"182,640,000","182,636,400",,,,0,0,华南,广东,深圳市,C 制造业,www.danbang.com
002619,巨龙管业,浙江巨龙管业股份有限公司,"ZHEJIANG DRAGON PIPE MANUFACTURING CO.,LTD.",浙江省金华市婺城新区临江工业园区（白龙桥镇湖家）,2619,巨龙管业,2011/9/29,"320,008,431","98,748,385",,,,0,0,华东,浙江,金华市,C 制造业,www.zjjlgy.com
002620,瑞和股份,深圳瑞和建筑装饰股份有限公司,"SHENZHEN RUIHE CONSTRUCTION DECORATION CO.,LTD.",广东省深圳市罗湖区深南东路3027号瑞和大厦,2620,瑞和股份,2011/9/29,"120,000,000","93,410,579",,,,0,0,华南,广东,深圳市,E 建筑业,www.sz-ruihe.com
002621,三垒股份,大连三垒机器股份有限公司,"Dalian Sunlight Machinery Co.,Ltd.",辽宁省大连高新技术产业园区七贤岭爱贤街33号,2621,三垒股份,2011/9/29,"225,000,000","56,250,000",,,,0,0,东北,辽宁,大连市,C 制造业,www.slsj.com.cn
002622,永大集团,吉林永大集团股份有限公司,"Jilin Yongda Group CO.,LTD.",吉林省吉林市高新区吉林大街45-1号,2622,永大集团,2011/10/18,"420,000,000","340,157,780",,,,0,0,东北,吉林,吉林市,C 制造业,www.jlydjt.com
002623,亚玛顿,常州亚玛顿股份有限公司,"Changzhou Almaden Co.,Ltd.",江苏省常州市青龙东路639号,2623,亚玛顿,2011/10/13,"160,000,000","159,431,500",,,,0,0,华东,江苏,常州市,C 制造业,www.czamd.com
002624,完美环球,完美环球娱乐股份有限公司,"Perfect World Pictures Co., Ltd.",浙江省湖州市德清县钟管镇龙山路117号,2624,完美环球,2011/10/28,"487,706,996","273,602,264",,,,0,0,华东,浙江,湖州市,R 文化传播,www.pwpic.com
002625,龙生股份,浙江龙生汽车部件股份有限公司,"Zhejiang Longsheng Auto Parts Co.,Ltd",浙江省桐庐县富春江镇俞赵工业功能区988号,2625,龙生股份,2011/11/3,"300,754,194","187,997,202",,,,0,0,华东,浙江,杭州市,C 制造业,www.longsheng988.com
002626,金达威,厦门金达威集团股份有限公司,Xiamen Kingdomway Group Company,福建省厦门市海沧新阳工业区,2626,金达威,2011/10/28,"576,000,000","575,902,500",,,,0,0,华东,福建,厦门市,C 制造业,www.kingdomway.com
002627,宜昌交运,湖北宜昌交运集团股份有限公司,"HUBEIYICHANG TRANSPORTATION GROUP CO.,LTD.",湖北省宜昌市港窑路5号,2627,宜昌交运,2011/11/3,"133,500,000","131,002,950",,,,0,0,华中,湖北,宜昌市,G 运输仓储,www.ycjyjt.com
002628,成都路桥,成都市路桥工程股份有限公司,"Chengdu Road & Bridge Engineering CO.,LTD.",四川省成都市武侯区武科东四路11号,2628,成都路桥,2011/11/3,"737,416,215","679,766,995",,,,0,0,西南,四川,成都市,E 建筑业,www.cdlq.com
002629,仁智油服,四川仁智油田技术服务股份有限公司,"Sichuan Renzhi Oilfield Technology Services Co.,Ltd.",四川省绵阳市滨河北路东段116号,2629,仁智油服,2011/11/3,"411,948,000","337,888,616",,,,0,0,西南,四川,绵阳市,B 采矿业,www.chinarenzhi.com
002630,华西能源,华西能源工业股份有限公司,"China Western Power Industrial Co.,Ltd.",四川省自贡市高新工业园区荣川路66号,2630,华西能源,2011/11/11,"738,000,000","603,767,762",,,,0,0,西南,四川,自贡市,C 制造业,www.westernpower.cn
002631,德尔未来,德尔未来科技控股集团股份有限公司,"Der Future Science & Technology Holding Group Co., LTD.",江苏省苏州吴江市七都镇人民东路,2631,德尔未来,2011/11/11,"649,374,000","505,035,460",,,,0,0,华东,江苏,苏州市,C 制造业,www.der.com.cn
002632,道明光学,道明光学股份有限公司,"Daoming Optics&Chemical Co., Ltd.",浙江省永康市象珠镇象珠工业区3号迎宾大道1号,2632,道明光学,2011/11/22,"295,860,516","260,679,500",,,,0,0,华东,浙江,金华市,C 制造业,www.chinadaoming.com
002633,*ST申科,申科滑动轴承股份有限公司,SHENKE SLIDE BEARING CORPORATION,浙江省诸暨市望云路132号,2633,*ST申科,2011/11/22,"150,000,000","87,018,750",,,,0,0,华东,浙江,绍兴市,C 制造业,www.shenke.com
002634,棒杰股份,浙江棒杰数码针织品股份有限公司,"Zhejiang Bangjie Digital Knitting Share Co.,Ltd.",浙江省义乌市苏溪镇镇南小区,2634,棒杰股份,2011/12/5,"128,056,271","70,800,716",,,,0,0,华东,浙江,金华市,C 制造业,www.bangjie.cn
002635,安洁科技,苏州安洁科技股份有限公司,"SUZHOU ANJIE TECHNOLOGY CO.,LTD.",江苏省苏州市吴中区光福镇福锦路8号,2635,安洁科技,2011/11/25,"388,853,146","183,726,670",,,,0,0,华东,江苏,苏州市,C 制造业,www.anjiesz.com
002636,金安国纪,金安国纪科技股份有限公司,Goldenmax International Technology Ltd.,上海市松江工业区宝胜路33号,2636,金安国纪,2011/11/25,"728,000,000","246,388,121",,,,0,0,华东,上海,上海市,C 制造业,www.goldenmax.cn
002637,赞宇科技,浙江赞宇科技股份有限公司,"ZHEJIANG ZANYU TECHNOLOGY CO.,LTD",浙江省杭州市城头巷128号,2637,赞宇科技,2011/11/25,"160,000,000","113,012,896",,,,0,0,华东,浙江,杭州市,C 制造业,www.zzytech.com
002638,勤上光电,东莞勤上光电股份有限公司,"DONGGUAN KINGSUN OPTOELECTRONIC CO.,LTD.",广东省东莞市常平镇横江厦村,2638,勤上光电,2011/11/25,"374,670,000","369,856,300",,,,0,0,华南,广东,东莞市,C 制造业,www.kingsun-china.com
